year_code,quarter_code,commercial_district_code,total_foot_traffic_now,total_foot_traffic_previous,traffic_diff
2023,3,3111086,417454,350377,67077
2023,3,3111085,812962,788769,24193
2023,3,3111084,193211,187662,5549
2023,3,3111083,813934,891296,-77362
2023,3,3111082,149464,139955,9509
2023,3,3111080,610353,526180,84173
2023,3,3111079,386887,373988,12899
2023,3,3111078,3945714,3942492,3222
2023,3,3111077,3343166,3238965,104201
2023,3,3111076,384125,426472,-42347
2023,3,3111075,1418613,1479581,-60968
2023,3,3111074,561826,571089,-9263
2023,3,3111073,3637953,3616347,21606
2023,3,3111072,1789574,2221743,-432169
2023,3,3111071,575139,574680,459
2023,3,3111070,1419321,1339798,79523
2023,3,3111069,2528194,2441952,86242
2023,3,3111068,258160,260242,-2082
2023,3,3111067,2451733,2548716,-96983
2023,3,3111066,1257859,1242140,15719
2023,3,3111065,557523,576814,-19291
2023,3,3111064,501779,533505,-31726
2023,3,3111063,1433016,1384256,48760
2023,3,3111062,925314,895294,30020
2023,3,3111061,2365677,2994162,-628485
2023,3,3111060,3413034,3264988,148046
2023,3,3111059,3305122,3349057,-43935
2023,3,3111058,493388,472430,20958
2023,3,3111057,959872,811654,148218
2023,3,3111056,326850,346190,-19340
2023,3,3111055,31262,28638,2624
2023,3,3111054,206569,204063,2506
2023,3,3111053,1138880,1087203,51677
2023,3,3111052,1284556,1544101,-259545
2023,3,3111051,2785852,2835280,-49428
2023,3,3111049,1310633,1204350,106283
2023,3,3111047,283157,272908,10249
2023,3,3111046,1947153,2007172,-60019
2023,3,3111045,292629,271486,21143
2023,3,3111044,1290823,1431549,-140726
2023,3,3111043,620258,691984,-71726
2023,3,3111042,2158371,1950369,208002
2023,3,3111040,682145,625027,57118
2023,3,3111039,997134,998509,-1375
2023,3,3111038,649172,531114,118058
2023,3,3111037,258402,240213,18189
2023,3,3111036,340636,355861,-15225
2023,3,3111035,629987,814307,-184320
2023,3,3111034,840528,805453,35075
2023,3,3111033,45295,46429,-1134
2023,3,3111032,361478,352244,9234
2023,3,3111031,1025475,960284,65191
2023,3,3111030,1338013,1461456,-123443
2023,3,3111029,177322,178925,-1603
2023,3,3111028,886437,890770,-4333
2023,3,3111027,945696,936608,9088
2023,3,3111026,985201,918390,66811
2023,3,3111025,962236,800771,161465
2023,3,3111024,385626,449227,-63601
2023,3,3111023,881836,893606,-11770
2023,3,3111022,388725,386375,2350
2023,3,3111021,2539493,2481161,58332
2023,3,3111020,240622,219125,21497
2023,3,3111019,1435246,1458605,-23359
2023,3,3111017,156652,183746,-27094
2023,3,3111016,703762,707393,-3631
2023,3,3111015,1722183,1962445,-240262
2023,3,3111014,730295,713342,16953
2023,3,3111013,2290459,2524585,-234126
2023,3,3111012,909011,1004349,-95338
2023,3,3111011,42549,36391,6158
2023,3,3111010,1622040,1650793,-28753
2023,3,3111009,236008,254918,-18910
2023,3,3111008,637698,746483,-108785
2023,3,3111007,1123100,1191709,-68609
2023,3,3111006,1982161,2108784,-126623
2023,3,3111005,1456363,1413660,42703
2023,3,3111004,2287157,2256460,30697
2023,3,3111003,2169443,2119812,49631
2023,3,3111001,71822,47124,24698
2023,3,3110999,160763,157088,3675
2023,3,3110997,1832284,1888318,-56034
2023,3,3110996,869393,799890,69503
2023,3,3110995,639907,596736,43171
2023,3,3110994,470788,476618,-5830
2023,3,3110992,2097466,2035887,61579
2023,3,3110989,630607,658189,-27582
2023,3,3110988,136442,124760,11682
2023,3,3110984,900682,918569,-17887
2023,3,3110983,441784,443655,-1871
2023,3,3110982,361647,357894,3753
2023,3,3110981,517242,436170,81072
2023,3,3110980,520810,518402,2408
2023,3,3110979,322009,318689,3320
2023,3,3110976,784403,746138,38265
2023,3,3110975,323511,311878,11633
2023,3,3110974,371230,428288,-57058
2023,3,3110973,941400,1082489,-141089
2023,3,3110972,284515,354718,-70203
2023,3,3110971,760816,805553,-44737
2023,3,3110970,344447,347094,-2647
2023,3,3110969,837381,790274,47107
2023,3,3110968,291299,298809,-7510
2023,3,3110967,568907,667907,-99000
2023,3,3110966,1697885,1609358,88527
2023,3,3110961,1189933,914569,275364
2023,3,3110959,110335,106040,4295
2023,3,3110958,634895,637015,-2120
2023,3,3110957,854553,869111,-14558
2023,3,3110956,537187,555959,-18772
2023,3,3110955,2670294,2797389,-127095
2023,3,3110954,493510,481105,12405
2023,3,3110953,432245,408958,23287
2023,3,3110952,202975,215645,-12670
2023,3,3110951,519049,594226,-75177
2023,3,3110949,369504,369427,77
2023,3,3110947,12153,33852,-21699
2023,3,3110945,30877,31197,-320
2023,3,3110943,462940,474718,-11778
2023,3,3110942,1628659,1740794,-112135
2023,3,3110940,393121,389783,3338
2023,3,3110939,1851141,1938571,-87430
2023,3,3110936,193963,206349,-12386
2023,3,3110935,684850,617358,67492
2023,3,3110934,439598,434343,5255
2023,3,3110932,243373,234204,9169
2023,3,3110931,24971,24383,588
2023,3,3110930,465312,508408,-43096
2023,3,3110929,1624227,1423029,201198
2023,3,3110926,903572,1060237,-156665
2023,3,3110925,544198,577780,-33582
2023,3,3110924,386579,457543,-70964
2023,3,3110922,932788,829162,103626
2023,3,3110921,320166,336319,-16153
2023,3,3110919,575879,597130,-21251
2023,3,3110918,993453,1020984,-27531
2023,3,3110917,99680,105202,-5522
2023,3,3110916,756803,757585,-782
2023,3,3110915,203117,177472,25645
2023,3,3110913,859116,823410,35706
2023,3,3110912,149116,161702,-12586
2023,3,3110910,451466,380487,70979
2023,3,3110908,21503,22229,-726
2023,3,3110907,809706,962160,-152454
2023,3,3110906,468291,476551,-8260
2023,3,3110905,368849,419271,-50422
2023,3,3110904,289250,251832,37418
2023,3,3110903,821181,798758,22423
2023,3,3110902,2391282,2329263,62019
2023,3,3110901,1166659,1189527,-22868
2023,3,3110900,1783385,1862998,-79613
2023,3,3110899,884928,938660,-53732
2023,3,3110897,1486439,1531192,-44753
2023,3,3110896,186229,194526,-8297
2023,3,3110895,3788093,3738440,49653
2023,3,3110893,85402,79713,5689
2023,3,3110892,4482825,4624832,-142007
2023,3,3110891,198151,181532,16619
2023,3,3110890,857695,831615,26080
2023,3,3110889,484186,501568,-17382
2023,3,3110888,823187,698350,124837
2023,3,3110887,507813,530499,-22686
2023,3,3110886,1179649,1108675,70974
2023,3,3110885,1397712,1419285,-21573
2023,3,3110884,875652,766202,109450
2023,3,3110883,1342973,1111647,231326
2023,3,3110882,1654011,1619239,34772
2023,3,3110881,4686015,4216516,469499
2023,3,3110880,528961,488719,40242
2023,3,3110879,301596,288845,12751
2023,3,3110878,609549,700447,-90898
2023,3,3110877,1253840,1329472,-75632
2023,3,3110876,511064,516442,-5378
2023,3,3110875,156525,160059,-3534
2023,3,3110874,1869412,1871445,-2033
2023,3,3110873,589493,612128,-22635
2023,3,3110872,884910,910440,-25530
2023,3,3110871,744726,755239,-10513
2023,3,3110869,4154377,4687025,-532648
2023,3,3110868,703026,703531,-505
2023,3,3110867,1255891,1232976,22915
2023,3,3110866,1182036,1245601,-63565
2023,3,3110865,2229780,2322667,-92887
2023,3,3110864,1470077,1714111,-244034
2023,3,3110863,797874,852848,-54974
2023,3,3110862,460543,575118,-114575
2023,3,3110861,1915236,2105677,-190441
2023,3,3110860,452758,485842,-33084
2023,3,3110859,546155,564412,-18257
2023,3,3110858,597401,488469,108932
2023,3,3110857,1115812,1106186,9626
2023,3,3110856,864793,870193,-5400
2023,3,3110855,1143860,1224477,-80617
2023,3,3110854,374884,434234,-59350
2023,3,3110853,1703944,1694014,9930
2023,3,3110852,581881,752410,-170529
2023,3,3110851,1101633,1116445,-14812
2023,3,3110850,2477810,2472337,5473
2023,3,3110849,1935894,1962040,-26146
2023,3,3110848,1263898,1370984,-107086
2023,3,3110847,776203,832683,-56480
2023,3,3110846,2670381,2542904,127477
2023,3,3110845,393352,396889,-3537
2023,3,3110843,477821,468186,9635
2023,3,3110842,168347,167586,761
2023,3,3110841,598416,1342257,-743841
2023,3,3110840,1173370,974151,199219
2023,3,3110839,808513,718762,89751
2023,3,3110838,127081,140204,-13123
2023,3,3110837,1668331,1762180,-93849
2023,3,3110836,1358479,1467268,-108789
2023,3,3110835,171380,170783,597
2023,3,3110833,559339,613505,-54166
2023,3,3110832,583175,586121,-2946
2023,3,3110831,557360,540360,17000
2023,3,3110830,555864,568068,-12204
2023,3,3110829,735274,753397,-18123
2023,3,3110828,1804449,1828882,-24433
2023,3,3110827,589645,432878,156767
2023,3,3110826,551702,826579,-274877
2023,3,3110825,2191888,2075120,116768
2023,3,3110824,226532,195315,31217
2023,3,3110823,749900,743899,6001
2023,3,3110822,689867,567170,122697
2023,3,3110821,1439177,1333879,105298
2023,3,3110820,844568,838961,5607
2023,3,3110819,987769,854092,133677
2023,3,3110818,335204,157849,177355
2023,3,3110817,360293,345412,14881
2023,3,3110816,843150,839329,3821
2023,3,3110815,1172883,1458651,-285768
2023,3,3110814,1278426,1332780,-54354
2023,3,3110813,1385940,1213483,172457
2023,3,3110812,584530,604784,-20254
2023,3,3110811,578440,471633,106807
2023,3,3110810,1542844,1540111,2733
2023,3,3110809,450730,449168,1562
2023,3,3110807,478898,469671,9227
2023,3,3110805,317861,323198,-5337
2023,3,3110804,939754,835928,103826
2023,3,3110803,1312129,1345184,-33055
2023,3,3110802,547585,581986,-34401
2023,3,3110800,162418,151049,11369
2023,3,3110799,161340,176884,-15544
2023,3,3110798,128149,134932,-6783
2023,3,3110796,113687,107049,6638
2023,3,3110795,1100429,1090429,10000
2023,3,3110794,992451,837120,155331
2023,3,3110792,1995313,2114712,-119399
2023,3,3110791,117583,127018,-9435
2023,3,3110790,652255,733114,-80859
2023,3,3110789,607734,585198,22536
2023,3,3110788,101113,83044,18069
2023,3,3110787,1592676,1295486,297190
2023,3,3110786,466187,414607,51580
2023,3,3110785,1213988,1087511,126477
2023,3,3110784,182944,198371,-15427
2023,3,3110783,262371,245634,16737
2023,3,3110782,217320,188545,28775
2023,3,3110781,1231224,1312273,-81049
2023,3,3110780,379311,338065,41246
2023,3,3110778,1273825,1267292,6533
2023,3,3110777,291508,264467,27041
2023,3,3110776,796044,810337,-14293
2023,3,3110775,290383,314028,-23645
2023,3,3110774,537634,433953,103681
2023,3,3110772,304748,307525,-2777
2023,3,3110771,430965,430844,121
2023,3,3110770,879177,653686,225491
2023,3,3110769,648482,552864,95618
2023,3,3110768,260240,242815,17425
2023,3,3110767,231006,256501,-25495
2023,3,3110766,1238403,1201201,37202
2023,3,3110765,346338,295713,50625
2023,3,3110762,1687823,1785984,-98161
2023,3,3110760,789250,783498,5752
2023,3,3110758,313664,339286,-25622
2023,3,3110757,232737,204574,28163
2023,3,3110756,274870,211326,63544
2023,3,3110755,250284,257937,-7653
2023,3,3110754,1411165,1488640,-77475
2023,3,3110753,997398,956666,40732
2023,3,3110752,745779,766550,-20771
2023,3,3110751,1036837,999490,37347
2023,3,3110750,740480,880622,-140142
2023,3,3110749,575035,588226,-13191
2023,3,3110748,413193,351975,61218
2023,3,3110747,153562,153790,-228
2023,3,3110746,199807,205296,-5489
2023,3,3110745,431334,422872,8462
2023,3,3110744,1770355,1612354,158001
2023,3,3110743,794133,899442,-105309
2023,3,3110742,72253,68803,3450
2023,3,3110741,468880,610539,-141659
2023,3,3110740,1712753,1484080,228673
2023,3,3110739,27838,29958,-2120
2023,3,3110738,763688,859673,-95985
2023,3,3110737,695319,1472167,-776848
2023,3,3110736,879264,831861,47403
2023,3,3110735,972941,1048641,-75700
2023,3,3110734,41664,25600,16064
2023,3,3110733,280841,251837,29004
2023,3,3110732,443223,381154,62069
2023,3,3110731,375747,414066,-38319
2023,3,3110730,547885,544881,3004
2023,3,3110729,648940,609462,39478
2023,3,3110728,175707,173322,2385
2023,3,3110727,449297,384755,64542
2023,3,3110726,295362,416306,-120944
2023,3,3110725,175053,206691,-31638
2023,3,3110724,584701,607832,-23131
2023,3,3110723,310053,306601,3452
2023,3,3110722,342213,345798,-3585
2023,3,3110721,1140345,1153878,-13533
2023,3,3110720,903797,1060381,-156584
2023,3,3110719,294228,311069,-16841
2023,3,3110718,976728,953026,23702
2023,3,3110717,2874214,2987451,-113237
2023,3,3110716,445955,394396,51559
2023,3,3110715,296399,284809,11590
2023,3,3110714,1419117,1518693,-99576
2023,3,3110713,2912694,2864600,48094
2023,3,3110712,2843546,2148269,695277
2023,3,3110711,1307430,1296862,10568
2023,3,3110710,2334568,2365608,-31040
2023,3,3110709,1270346,1263048,7298
2023,3,3110708,178514,371310,-192796
2023,3,3110707,1071260,1050288,20972
2023,3,3110706,258831,282289,-23458
2023,3,3110703,632348,588456,43892
2023,3,3110702,820009,941224,-121215
2023,3,3110701,657625,675381,-17756
2023,3,3110700,1120925,1005523,115402
2023,3,3110699,458187,496469,-38282
2023,3,3110698,709758,692760,16998
2023,3,3110697,488489,511491,-23002
2023,3,3110696,901104,582387,318717
2023,3,3110695,1462948,1612448,-149500
2023,3,3110694,1904222,1825222,79000
2023,3,3110693,152537,97134,55403
2023,3,3110692,731011,1001387,-270376
2023,3,3110691,701612,693652,7960
2023,3,3110690,1632346,1883607,-251261
2023,3,3110689,1089263,638595,450668
2023,3,3110688,739888,936804,-196916
2023,3,3110687,50542,53982,-3440
2023,3,3110686,772003,745001,27002
2023,3,3110684,69558,62474,7084
2023,3,3110683,258400,271343,-12943
2023,3,3110681,25385,28076,-2691
2023,3,3110680,211243,213793,-2550
2023,3,3110679,214615,221071,-6456
2023,3,3110678,152786,202233,-49447
2023,3,3110677,200313,181505,18808
2023,3,3110676,443228,406614,36614
2023,3,3110675,1890273,1644027,246246
2023,3,3110673,832911,647988,184923
2023,3,3110672,721244,699004,22240
2023,3,3110671,1937641,1999310,-61669
2023,3,3110670,1037834,1570982,-533148
2023,3,3110668,1577633,1671755,-94122
2023,3,3110666,224846,207701,17145
2023,3,3110665,2082574,1497922,584652
2023,3,3110664,248520,238941,9579
2023,3,3110663,220399,257221,-36822
2023,3,3110662,1886631,2513205,-626574
2023,3,3110661,319683,300706,18977
2023,3,3110660,774233,715005,59228
2023,3,3110659,4849288,4834573,14715
2023,3,3110658,755044,765053,-10009
2023,3,3110657,736949,618913,118036
2023,3,3110656,5466260,6254408,-788148
2023,3,3110655,310871,337252,-26381
2023,3,3110654,2836013,2365983,470030
2023,3,3110653,1139846,887461,252385
2023,3,3110652,326957,306993,19964
2023,3,3110651,445128,531615,-86487
2023,3,3110650,68778,70004,-1226
2023,3,3110649,1034450,966819,67631
2023,3,3110647,2339534,2627274,-287740
2023,3,3110646,1621594,1707365,-85771
2023,3,3110645,1307214,1307265,-51
2023,3,3110644,81456,90571,-9115
2023,3,3110643,557715,577573,-19858
2023,3,3110641,425578,254834,170744
2023,3,3110640,572653,602532,-29879
2023,3,3110639,528402,618543,-90141
2023,3,3110638,2011606,2179084,-167478
2023,3,3110637,217303,184785,32518
2023,3,3110636,629566,610484,19082
2023,3,3110635,252013,205806,46207
2023,3,3110634,1990184,2080156,-89972
2023,3,3110633,51101,52602,-1501
2023,3,3110632,677300,650000,27300
2023,3,3110631,652644,641278,11366
2023,3,3110630,1558441,1778158,-219717
2023,3,3110629,158419,145076,13343
2023,3,3110628,296821,259445,37376
2023,3,3110627,1426422,1250151,176271
2023,3,3110626,1416147,1528616,-112469
2023,3,3110625,865753,863618,2135
2023,3,3110624,476368,476142,226
2023,3,3110622,496741,461207,35534
2023,3,3110621,186641,221703,-35062
2023,3,3110620,2021418,2184377,-162959
2023,3,3110619,343743,329178,14565
2023,3,3110618,1576680,1625553,-48873
2023,3,3110617,513518,373485,140033
2023,3,3110616,246657,269438,-22781
2023,3,3110615,278809,236985,41824
2023,3,3110614,411409,384888,26521
2023,3,3110613,221408,226188,-4780
2023,3,3110612,2043784,2088627,-44843
2023,3,3110611,1188244,1157096,31148
2023,3,3110609,945552,960700,-15148
2023,3,3110608,1141530,1434369,-292839
2023,3,3110607,178078,154592,23486
2023,3,3110606,1424503,1406525,17978
2023,3,3110605,60573,47842,12731
2023,3,3110604,1006050,1105328,-99278
2023,3,3110603,89484,83913,5571
2023,3,3110602,178227,205437,-27210
2023,3,3110601,1470442,1394302,76140
2023,3,3110600,447846,401219,46627
2023,3,3110599,914698,1028155,-113457
2023,3,3110598,551443,605340,-53897
2023,3,3110597,1142555,1133943,8612
2023,3,3110596,591478,622830,-31352
2023,3,3110595,614130,591322,22808
2023,3,3110594,350219,316780,33439
2023,3,3110593,1027580,1061326,-33746
2023,3,3110592,242931,245789,-2858
2023,3,3110591,1002507,1312924,-310417
2023,3,3110590,1587038,1611218,-24180
2023,3,3110589,144947,118681,26266
2023,3,3110588,994133,1052362,-58229
2023,3,3110587,640027,674965,-34938
2023,3,3110586,1671369,1802592,-131223
2023,3,3110585,113254,118955,-5701
2023,3,3110584,90213,101921,-11708
2023,3,3110583,388559,396135,-7576
2023,3,3110582,488084,491026,-2942
2023,3,3110580,864433,729156,135277
2023,3,3110579,355288,321474,33814
2023,3,3110578,2455231,1685088,770143
2023,3,3110577,537098,618941,-81843
2023,3,3110576,1209737,1219248,-9511
2023,3,3110575,1064021,1080384,-16363
2023,3,3110574,53797,49918,3879
2023,3,3110573,105433,107740,-2307
2023,3,3110572,1878368,1823967,54401
2023,3,3110571,479618,494731,-15113
2023,3,3110570,207044,192771,14273
2023,3,3110569,801672,911551,-109879
2023,3,3110568,280698,284565,-3867
2023,3,3110567,272140,270768,1372
2023,3,3110566,1497507,1596789,-99282
2023,3,3110565,394957,420798,-25841
2023,3,3110564,919300,784971,134329
2023,3,3110563,202529,189713,12816
2023,3,3110562,1016449,975415,41034
2023,3,3110561,724811,802231,-77420
2023,3,3110560,987607,1048241,-60634
2023,3,3110559,910419,910507,-88
2023,3,3110558,3026257,2710783,315474
2023,3,3110557,823978,847294,-23316
2023,3,3110555,269651,202958,66693
2023,3,3110554,951966,860226,91740
2023,3,3110553,974101,717056,257045
2023,3,3110552,585564,758256,-172692
2023,3,3110551,1082141,1354206,-272065
2023,3,3110550,1797495,1731190,66305
2023,3,3110549,880543,1202806,-322263
2023,3,3110548,1237287,1200404,36883
2023,3,3110547,863958,816822,47136
2023,3,3110546,784730,779887,4843
2023,3,3110545,576062,532601,43461
2023,3,3110544,4708201,5172563,-464362
2023,3,3110543,126519,151630,-25111
2023,3,3110542,1410900,1487480,-76580
2023,3,3110541,1096882,1173294,-76412
2023,3,3110540,602815,578992,23823
2023,3,3110539,281670,277141,4529
2023,3,3110538,354350,372476,-18126
2023,3,3110537,462756,445490,17266
2023,3,3110536,129965,100223,29742
2023,3,3110535,990590,1107205,-116615
2023,3,3110534,547466,598110,-50644
2023,3,3110533,5230590,4678442,552148
2023,3,3110532,1059168,1078515,-19347
2023,3,3110529,1028640,1083543,-54903
2023,3,3110528,783458,861084,-77626
2023,3,3110527,445818,559405,-113587
2023,3,3110526,134550,137556,-3006
2023,3,3110525,380605,321498,59107
2023,3,3110524,148292,143696,4596
2023,3,3110523,70614,85871,-15257
2023,3,3110522,295976,217895,78081
2023,3,3110521,658624,632992,25632
2023,3,3110520,567396,597168,-29772
2023,3,3110519,1259176,1304265,-45089
2023,3,3110517,183638,162689,20949
2023,3,3110515,292529,411849,-119320
2023,3,3110514,690173,758529,-68356
2023,3,3110513,227963,254011,-26048
2023,3,3110512,698607,485640,212967
2023,3,3110511,878771,885766,-6995
2023,3,3110510,1068538,926944,141594
2023,3,3110509,804695,935987,-131292
2023,3,3110508,642313,481372,160941
2023,3,3110507,1640018,1662193,-22175
2023,3,3110506,200415,265414,-64999
2023,3,3110505,37664,62348,-24684
2023,3,3110503,1593054,1877456,-284402
2023,3,3110502,1681486,1347397,334089
2023,3,3110501,193330,172195,21135
