year_code,quarter_code,commercial_district_code,total_facilities_now,total_facilities_previous,facilities_diff
2023,2,3110136,16.0,16.0,0.0
2023,3,3110136,16.0,16.0,0.0
2023,1,3110105,16.0,16.0,0.0
2023,2,3110105,16.0,16.0,0.0
2023,3,3110105,16.0,16.0,0.0
2023,1,3110107,9.0,9.0,0.0
2023,2,3110107,9.0,9.0,0.0
2023,3,3110107,9.0,9.0,0.0
2023,1,3110112,10.0,10.0,0.0
2023,2,3110112,10.0,10.0,0.0
2023,3,3110112,10.0,10.0,0.0
2023,1,3110113,13.0,13.0,0.0
2023,2,3110113,13.0,13.0,0.0
2023,3,3110113,13.0,13.0,0.0
2023,1,3110114,4.0,4.0,0.0
2023,2,3110114,4.0,4.0,0.0
2023,3,3110114,4.0,4.0,0.0
2023,1,3110133,3.0,3.0,0.0
2023,2,3110133,3.0,3.0,0.0
2023,3,3110133,3.0,3.0,0.0
2023,1,3110134,59.0,59.0,0.0
2023,2,3110134,59.0,59.0,0.0
2023,3,3110134,59.0,59.0,0.0
2023,1,3110135,20.0,20.0,0.0
2023,2,3110135,20.0,20.0,0.0
2023,3,3110135,20.0,20.0,0.0
2023,1,3110115,27.0,27.0,0.0
2023,2,3110115,27.0,27.0,0.0
2023,3,3110115,27.0,27.0,0.0
2023,1,3110116,16.0,16.0,0.0
2023,2,3110116,16.0,16.0,0.0
2023,3,3110116,16.0,16.0,0.0
2023,1,3110117,9.0,9.0,0.0
2023,2,3110117,9.0,9.0,0.0
2023,3,3110117,9.0,9.0,0.0
2023,1,3110118,19.0,19.0,0.0
2023,2,3110118,19.0,19.0,0.0
2023,3,3110118,19.0,19.0,0.0
2023,1,3110120,1.0,1.0,0.0
2023,2,3110120,1.0,1.0,0.0
2023,3,3110120,1.0,1.0,0.0
2023,1,3110121,3.0,3.0,0.0
2023,2,3110121,3.0,3.0,0.0
2023,3,3110121,3.0,3.0,0.0
2023,1,3110122,35.0,35.0,0.0
2023,2,3110122,35.0,35.0,0.0
2023,3,3110122,35.0,35.0,0.0
2023,1,3110123,18.0,18.0,0.0
2023,2,3110123,18.0,18.0,0.0
2023,3,3110123,18.0,18.0,0.0
2023,1,3110124,8.0,8.0,0.0
2023,2,3110124,8.0,8.0,0.0
2023,3,3110124,8.0,8.0,0.0
2023,1,3110125,22.0,22.0,0.0
2023,2,3110125,22.0,22.0,0.0
2023,3,3110125,22.0,22.0,0.0
2023,1,3110126,3.0,3.0,0.0
2023,2,3110126,3.0,3.0,0.0
2023,3,3110126,3.0,3.0,0.0
2023,1,3110127,9.0,9.0,0.0
2023,2,3110127,9.0,9.0,0.0
2023,3,3110127,9.0,9.0,0.0
2023,1,3110128,49.0,49.0,0.0
2023,2,3110128,49.0,49.0,0.0
2023,3,3110128,49.0,49.0,0.0
2023,1,3110157,18.0,18.0,0.0
2023,2,3110157,18.0,18.0,0.0
2023,3,3110157,18.0,18.0,0.0
2023,1,3110158,45.0,45.0,0.0
2023,2,3110158,45.0,45.0,0.0
2023,3,3110158,45.0,45.0,0.0
2023,1,3110159,37.0,37.0,0.0
2023,2,3110159,37.0,37.0,0.0
2023,3,3110159,37.0,37.0,0.0
2023,1,3110160,2.0,2.0,0.0
2023,2,3110160,2.0,2.0,0.0
2023,3,3110160,2.0,2.0,0.0
2023,1,3110137,24.0,24.0,0.0
2023,2,3110137,24.0,24.0,0.0
2023,3,3110137,24.0,24.0,0.0
2023,1,3110138,29.0,29.0,0.0
2023,2,3110138,29.0,29.0,0.0
2023,3,3110138,29.0,29.0,0.0
2023,1,3110139,33.0,33.0,0.0
2023,2,3110139,33.0,33.0,0.0
2023,3,3110139,33.0,33.0,0.0
2023,1,3110140,24.0,24.0,0.0
2023,2,3110140,24.0,24.0,0.0
2023,3,3110140,24.0,24.0,0.0
2023,1,3110141,5.0,5.0,0.0
2023,2,3110141,5.0,5.0,0.0
2023,3,3110141,5.0,5.0,0.0
2023,1,3110142,31.0,31.0,0.0
2023,2,3110142,31.0,31.0,0.0
2023,3,3110142,31.0,31.0,0.0
2023,1,3110144,3.0,3.0,0.0
2023,2,3110144,3.0,3.0,0.0
2023,3,3110144,3.0,3.0,0.0
2023,1,3110146,17.0,17.0,0.0
2023,2,3110146,17.0,17.0,0.0
2023,3,3110146,17.0,17.0,0.0
2023,1,3110147,15.0,15.0,0.0
2023,2,3110147,15.0,15.0,0.0
2023,3,3110147,15.0,15.0,0.0
2023,1,3110148,1.0,1.0,0.0
2023,2,3110148,1.0,1.0,0.0
2023,3,3110148,1.0,1.0,0.0
2023,1,3110149,9.0,9.0,0.0
2023,2,3110149,9.0,9.0,0.0
2023,3,3110149,9.0,9.0,0.0
2023,1,3110150,13.0,13.0,0.0
2023,2,3110150,13.0,13.0,0.0
2023,3,3110150,13.0,13.0,0.0
2023,1,3110151,18.0,18.0,0.0
2023,2,3110151,18.0,18.0,0.0
2023,3,3110151,18.0,18.0,0.0
2023,1,3110152,10.0,10.0,0.0
2023,2,3110152,10.0,10.0,0.0
2023,3,3110152,10.0,10.0,0.0
2023,1,3110153,5.0,5.0,0.0
2023,2,3110153,5.0,5.0,0.0
2023,3,3110153,5.0,5.0,0.0
2023,1,3110156,4.0,4.0,0.0
2023,2,3110156,4.0,4.0,0.0
2023,3,3110156,4.0,4.0,0.0
2023,1,3110174,17.0,17.0,0.0
2023,2,3110174,17.0,17.0,0.0
2023,3,3110174,17.0,17.0,0.0
2023,1,3110175,13.0,13.0,0.0
2023,2,3110175,13.0,13.0,0.0
2023,3,3110175,13.0,13.0,0.0
2023,1,3110178,7.0,7.0,0.0
2023,2,3110178,7.0,7.0,0.0
2023,3,3110178,7.0,7.0,0.0
2023,1,3110179,13.0,13.0,0.0
2023,2,3110179,13.0,13.0,0.0
2023,3,3110179,13.0,13.0,0.0
2023,1,3110154,31.0,31.0,0.0
2023,2,3110154,31.0,31.0,0.0
2023,3,3110154,31.0,31.0,0.0
2023,1,3110155,9.0,9.0,0.0
2023,2,3110155,9.0,9.0,0.0
2023,3,3110155,9.0,9.0,0.0
2023,1,3110161,27.0,27.0,0.0
2023,2,3110161,27.0,27.0,0.0
2023,3,3110161,27.0,27.0,0.0
2023,1,3110162,7.0,7.0,0.0
2023,2,3110162,7.0,7.0,0.0
2023,3,3110162,7.0,7.0,0.0
2023,1,3110176,30.0,30.0,0.0
2023,2,3110176,30.0,30.0,0.0
2023,3,3110176,30.0,30.0,0.0
2023,1,3110177,1.0,1.0,0.0
2023,2,3110177,1.0,1.0,0.0
2023,3,3110177,1.0,1.0,0.0
2023,1,3110163,16.0,16.0,0.0
2023,2,3110163,16.0,16.0,0.0
2023,3,3110163,16.0,16.0,0.0
2023,1,3110164,4.0,4.0,0.0
2023,2,3110164,4.0,4.0,0.0
2023,3,3110164,4.0,4.0,0.0
2023,1,3110165,16.0,16.0,0.0
2023,2,3110165,16.0,16.0,0.0
2023,3,3110165,16.0,16.0,0.0
2023,1,3110166,15.0,15.0,0.0
2023,2,3110166,15.0,15.0,0.0
2023,3,3110166,15.0,15.0,0.0
2023,1,3110167,28.0,28.0,0.0
2023,2,3110167,28.0,28.0,0.0
2023,3,3110167,28.0,28.0,0.0
2023,1,3110168,6.0,6.0,0.0
2023,2,3110168,6.0,6.0,0.0
2023,3,3110168,6.0,6.0,0.0
2023,1,3110169,22.0,22.0,0.0
2023,2,3110169,22.0,22.0,0.0
2023,3,3110169,22.0,22.0,0.0
2023,1,3110170,10.0,10.0,0.0
2023,2,3110170,10.0,10.0,0.0
2023,3,3110170,10.0,10.0,0.0
2023,1,3110171,11.0,11.0,0.0
2023,2,3110171,11.0,11.0,0.0
2023,3,3110171,11.0,11.0,0.0
2023,1,3110172,11.0,11.0,0.0
2023,2,3110172,11.0,11.0,0.0
2023,3,3110172,11.0,11.0,0.0
2023,1,3110173,5.0,5.0,0.0
2023,2,3110173,5.0,5.0,0.0
2023,3,3110173,5.0,5.0,0.0
2023,1,3110180,16.0,16.0,0.0
2023,2,3110180,16.0,16.0,0.0
2023,3,3110180,16.0,16.0,0.0
2023,1,3110181,7.0,7.0,0.0
2023,2,3110181,7.0,7.0,0.0
2023,3,3110181,7.0,7.0,0.0
2023,1,3110182,15.0,15.0,0.0
2023,2,3110182,15.0,15.0,0.0
2023,3,3110182,15.0,15.0,0.0
2023,1,3110183,10.0,10.0,0.0
2023,2,3110183,10.0,10.0,0.0
2023,3,3110183,10.0,10.0,0.0
2023,1,3110206,15.0,15.0,0.0
2023,2,3110206,15.0,15.0,0.0
2023,3,3110206,15.0,15.0,0.0
2023,1,3110207,4.0,4.0,0.0
2023,2,3110207,4.0,4.0,0.0
2023,3,3110207,4.0,4.0,0.0
2023,1,3110208,7.0,7.0,0.0
2023,2,3110208,7.0,7.0,0.0
2023,3,3110208,7.0,7.0,0.0
2023,1,3110209,3.0,3.0,0.0
2023,2,3110209,3.0,3.0,0.0
2023,3,3110209,3.0,3.0,0.0
2023,1,3110184,9.0,9.0,0.0
2023,2,3110184,9.0,9.0,0.0
2023,3,3110184,9.0,9.0,0.0
2023,1,3110185,3.0,3.0,0.0
2023,2,3110185,3.0,3.0,0.0
2023,3,3110185,3.0,3.0,0.0
2023,1,3110186,6.0,6.0,0.0
2023,2,3110186,6.0,6.0,0.0
2023,3,3110186,6.0,6.0,0.0
2023,1,3110187,30.0,30.0,0.0
2023,2,3110187,30.0,30.0,0.0
2023,3,3110187,30.0,30.0,0.0
2023,1,3110188,13.0,13.0,0.0
2023,2,3110188,13.0,13.0,0.0
2023,3,3110188,13.0,13.0,0.0
2023,2,3110189,6.0,6.0,0.0
2023,3,3110189,6.0,6.0,0.0
2023,1,3110190,15.0,15.0,0.0
2023,2,3110190,15.0,15.0,0.0
2023,3,3110190,15.0,15.0,0.0
2023,1,3110195,19.0,19.0,0.0
2023,2,3110195,19.0,19.0,0.0
2023,3,3110195,19.0,19.0,0.0
2023,1,3110197,3.0,3.0,0.0
2023,2,3110197,3.0,3.0,0.0
2023,3,3110197,3.0,3.0,0.0
2023,1,3110199,23.0,23.0,0.0
2023,2,3110199,23.0,23.0,0.0
2023,3,3110199,23.0,23.0,0.0
2023,1,3110200,12.0,12.0,0.0
2023,2,3110200,12.0,12.0,0.0
2023,3,3110200,12.0,12.0,0.0
2023,1,3110201,9.0,9.0,0.0
2023,2,3110201,9.0,9.0,0.0
2023,3,3110201,9.0,9.0,0.0
2023,1,3110203,4.0,4.0,0.0
2023,2,3110203,4.0,4.0,0.0
2023,3,3110203,4.0,4.0,0.0
2023,1,3110191,14.0,14.0,0.0
2023,2,3110191,14.0,14.0,0.0
2023,3,3110191,14.0,14.0,0.0
2023,1,3110193,16.0,16.0,0.0
2023,2,3110193,16.0,16.0,0.0
2023,3,3110193,16.0,16.0,0.0
2023,1,3110194,8.0,8.0,0.0
2023,2,3110194,8.0,8.0,0.0
2023,3,3110194,8.0,8.0,0.0
2023,1,3110204,22.0,22.0,0.0
2023,2,3110204,22.0,22.0,0.0
2023,3,3110204,22.0,22.0,0.0
2023,1,3110205,15.0,15.0,0.0
2023,2,3110205,15.0,15.0,0.0
2023,3,3110205,15.0,15.0,0.0
2023,1,3110228,21.0,21.0,0.0
2023,2,3110228,21.0,21.0,0.0
2023,3,3110228,21.0,21.0,0.0
2023,1,3110229,17.0,17.0,0.0
2023,2,3110229,17.0,17.0,0.0
2023,3,3110229,17.0,17.0,0.0
2023,1,3110230,16.0,16.0,0.0
2023,2,3110230,16.0,16.0,0.0
2023,3,3110230,16.0,16.0,0.0
2023,1,3110232,15.0,15.0,0.0
2023,2,3110232,15.0,15.0,0.0
2023,3,3110232,15.0,15.0,0.0
2023,1,3110224,8.0,8.0,0.0
2023,2,3110224,8.0,8.0,0.0
2023,3,3110224,8.0,8.0,0.0
2023,1,3110225,9.0,9.0,0.0
2023,2,3110225,9.0,9.0,0.0
2023,3,3110225,9.0,9.0,0.0
2023,1,3110210,19.0,19.0,0.0
2023,2,3110210,19.0,19.0,0.0
2023,3,3110210,19.0,19.0,0.0
2023,1,3110211,18.0,18.0,0.0
2023,2,3110211,18.0,18.0,0.0
2023,3,3110211,18.0,18.0,0.0
2023,1,3110212,28.0,28.0,0.0
2023,2,3110212,28.0,28.0,0.0
2023,3,3110212,28.0,28.0,0.0
2023,1,3110213,12.0,12.0,0.0
2023,2,3110213,12.0,12.0,0.0
2023,3,3110213,12.0,12.0,0.0
2023,1,3110214,17.0,17.0,0.0
2023,2,3110214,17.0,17.0,0.0
2023,3,3110214,17.0,17.0,0.0
2023,1,3110215,10.0,10.0,0.0
2023,2,3110215,10.0,10.0,0.0
2023,3,3110215,10.0,10.0,0.0
2023,1,3110216,14.0,14.0,0.0
2023,2,3110216,14.0,14.0,0.0
2023,3,3110216,14.0,14.0,0.0
2023,1,3110217,2.0,2.0,0.0
2023,2,3110217,2.0,2.0,0.0
2023,3,3110217,2.0,2.0,0.0
2023,1,3110218,29.0,29.0,0.0
2023,2,3110218,29.0,29.0,0.0
2023,3,3110218,29.0,29.0,0.0
2023,1,3110219,19.0,19.0,0.0
2023,2,3110219,19.0,19.0,0.0
2023,3,3110219,19.0,19.0,0.0
2023,1,3110220,31.0,31.0,0.0
2023,2,3110220,31.0,31.0,0.0
2023,3,3110220,31.0,31.0,0.0
2023,2,3110221,11.0,11.0,0.0
2023,3,3110221,11.0,11.0,0.0
2023,1,3110226,33.0,33.0,0.0
2023,2,3110226,33.0,33.0,0.0
2023,3,3110226,33.0,33.0,0.0
2023,1,3110227,12.0,12.0,0.0
2023,3,3110227,12.0,12.0,0.0
2023,1,3110254,22.0,22.0,0.0
2023,2,3110254,22.0,22.0,0.0
2023,2,3110227,12.0,12.0,0.0
2023,3,3110254,22.0,22.0,0.0
2023,1,3110255,28.0,28.0,0.0
2023,2,3110255,28.0,28.0,0.0
2023,3,3110255,28.0,28.0,0.0
2023,1,3110233,21.0,21.0,0.0
2023,2,3110233,21.0,21.0,0.0
2023,3,3110233,21.0,21.0,0.0
2023,1,3110234,13.0,13.0,0.0
2023,2,3110234,13.0,13.0,0.0
2023,3,3110234,13.0,13.0,0.0
2023,1,3110236,22.0,22.0,0.0
2023,2,3110236,22.0,22.0,0.0
2023,3,3110236,22.0,22.0,0.0
2023,1,3110237,29.0,29.0,0.0
2023,2,3110237,29.0,29.0,0.0
2023,3,3110237,29.0,29.0,0.0
2023,1,3110238,1.0,1.0,0.0
2023,2,3110238,1.0,1.0,0.0
2023,3,3110238,1.0,1.0,0.0
2023,1,3110243,25.0,25.0,0.0
2023,2,3110243,25.0,25.0,0.0
2023,3,3110243,25.0,25.0,0.0
2023,1,3110244,24.0,24.0,0.0
2023,2,3110244,24.0,24.0,0.0
2023,3,3110244,24.0,24.0,0.0
2023,1,3110245,4.0,4.0,0.0
2023,2,3110245,4.0,4.0,0.0
2023,3,3110245,4.0,4.0,0.0
2023,1,3110246,13.0,13.0,0.0
2023,2,3110246,13.0,13.0,0.0
2023,3,3110246,13.0,13.0,0.0
2023,1,3110247,28.0,28.0,0.0
2023,2,3110247,28.0,28.0,0.0
2023,3,3110247,28.0,28.0,0.0
2023,1,3110248,5.0,5.0,0.0
2023,2,3110248,5.0,5.0,0.0
2023,3,3110248,5.0,5.0,0.0
2023,1,3110249,27.0,27.0,0.0
2023,2,3110249,27.0,27.0,0.0
2023,3,3110249,27.0,27.0,0.0
2023,1,3110250,7.0,7.0,0.0
2023,2,3110250,7.0,7.0,0.0
2023,3,3110250,7.0,7.0,0.0
2023,1,3110240,15.0,15.0,0.0
2023,2,3110240,15.0,15.0,0.0
2023,3,3110240,15.0,15.0,0.0
2023,1,3110241,36.0,36.0,0.0
2023,2,3110241,36.0,36.0,0.0
2023,3,3110241,36.0,36.0,0.0
2023,1,3110242,22.0,22.0,0.0
2023,2,3110242,22.0,22.0,0.0
2023,3,3110242,22.0,22.0,0.0
2023,1,3110251,30.0,30.0,0.0
2023,2,3110251,30.0,30.0,0.0
2023,3,3110251,30.0,30.0,0.0
2023,1,3110252,18.0,18.0,0.0
2023,2,3110252,18.0,18.0,0.0
2023,3,3110252,18.0,18.0,0.0
2023,1,3110253,16.0,16.0,0.0
2023,2,3110253,16.0,16.0,0.0
2023,3,3110253,16.0,16.0,0.0
2023,1,3110277,21.0,21.0,0.0
2023,2,3110277,21.0,21.0,0.0
2023,3,3110277,21.0,21.0,0.0
2023,1,3110278,46.0,46.0,0.0
2023,2,3110278,46.0,46.0,0.0
2023,3,3110278,46.0,46.0,0.0
2023,1,3110272,39.0,39.0,0.0
2023,2,3110272,39.0,39.0,0.0
2023,3,3110272,39.0,39.0,0.0
2023,1,3110273,30.0,30.0,0.0
2023,2,3110273,30.0,30.0,0.0
2023,3,3110273,30.0,30.0,0.0
2023,1,3110256,47.0,47.0,0.0
2023,2,3110256,47.0,47.0,0.0
2023,3,3110256,47.0,47.0,0.0
2023,1,3110257,14.0,14.0,0.0
2023,2,3110257,14.0,14.0,0.0
2023,3,3110257,14.0,14.0,0.0
2023,1,3110258,21.0,21.0,0.0
2023,2,3110258,21.0,21.0,0.0
2023,3,3110258,21.0,21.0,0.0
2023,1,3110259,20.0,20.0,0.0
2023,2,3110259,20.0,20.0,0.0
2023,3,3110259,20.0,20.0,0.0
2023,1,3110260,30.0,30.0,0.0
2023,2,3110260,30.0,30.0,0.0
2023,3,3110260,30.0,30.0,0.0
2023,1,3110261,15.0,15.0,0.0
2023,2,3110261,15.0,15.0,0.0
2023,3,3110261,15.0,15.0,0.0
2023,1,3110262,15.0,15.0,0.0
2023,2,3110262,15.0,15.0,0.0
2023,3,3110262,15.0,15.0,0.0
2023,1,3110263,20.0,20.0,0.0
2023,2,3110263,20.0,20.0,0.0
2023,3,3110263,20.0,20.0,0.0
2023,1,3110264,44.0,44.0,0.0
2023,2,3110264,44.0,44.0,0.0
2023,3,3110264,44.0,44.0,0.0
2023,1,3110265,27.0,27.0,0.0
2023,2,3110265,27.0,27.0,0.0
2023,3,3110265,27.0,27.0,0.0
2023,1,3110266,14.0,14.0,0.0
2023,2,3110266,14.0,14.0,0.0
2023,3,3110266,14.0,14.0,0.0
2023,1,3110267,21.0,21.0,0.0
2023,2,3110267,21.0,21.0,0.0
2023,3,3110267,21.0,21.0,0.0
2023,1,3110268,10.0,10.0,0.0
2023,2,3110268,10.0,10.0,0.0
2023,3,3110268,10.0,10.0,0.0
2023,1,3110269,18.0,18.0,0.0
2023,2,3110269,18.0,18.0,0.0
2023,1,3110270,13.0,13.0,0.0
2023,2,3110270,13.0,13.0,0.0
2023,3,3110270,13.0,13.0,0.0
2023,1,3110271,5.0,5.0,0.0
2023,2,3110271,5.0,5.0,0.0
2023,3,3110271,5.0,5.0,0.0
2023,1,3110274,35.0,35.0,0.0
2023,2,3110274,35.0,35.0,0.0
2023,3,3110274,35.0,35.0,0.0
2023,1,3110275,10.0,10.0,0.0
2023,2,3110275,10.0,10.0,0.0
2023,3,3110275,10.0,10.0,0.0
2023,1,3110276,6.0,6.0,0.0
2023,2,3110276,6.0,6.0,0.0
2023,3,3110276,6.0,6.0,0.0
2023,1,3110320,7.0,7.0,0.0
2023,2,3110320,7.0,7.0,0.0
2023,3,3110320,7.0,7.0,0.0
2023,1,3110322,28.0,28.0,0.0
2023,2,3110322,28.0,28.0,0.0
2023,3,3110322,28.0,28.0,0.0
2023,1,3110323,22.0,22.0,0.0
2023,2,3110323,22.0,22.0,0.0
2023,3,3110323,22.0,22.0,0.0
2023,1,3110280,18.0,18.0,0.0
2023,2,3110280,18.0,18.0,0.0
2023,3,3110280,18.0,18.0,0.0
2023,1,3110281,26.0,26.0,0.0
2023,2,3110281,26.0,26.0,0.0
2023,3,3110281,26.0,26.0,0.0
2023,1,3110282,5.0,5.0,0.0
2023,2,3110282,5.0,5.0,0.0
2023,3,3110282,5.0,5.0,0.0
2023,1,3110283,12.0,12.0,0.0
2023,2,3110283,12.0,12.0,0.0
2023,3,3110283,12.0,12.0,0.0
2023,1,3110284,8.0,8.0,0.0
2023,2,3110284,8.0,8.0,0.0
2023,3,3110284,8.0,8.0,0.0
2023,1,3110285,11.0,11.0,0.0
2023,2,3110285,11.0,11.0,0.0
2023,3,3110285,11.0,11.0,0.0
2023,1,3110286,30.0,30.0,0.0
2023,2,3110286,30.0,30.0,0.0
2023,3,3110286,30.0,30.0,0.0
2023,1,3110287,10.0,10.0,0.0
2023,2,3110287,10.0,10.0,0.0
2023,3,3110287,10.0,10.0,0.0
2023,1,3110288,16.0,16.0,0.0
2023,2,3110288,16.0,16.0,0.0
2023,3,3110288,16.0,16.0,0.0
2023,1,3110289,23.0,23.0,0.0
2023,2,3110289,23.0,23.0,0.0
2023,3,3110289,23.0,23.0,0.0
2023,1,3110290,6.0,6.0,0.0
2023,2,3110290,6.0,6.0,0.0
2023,3,3110290,6.0,6.0,0.0
2023,1,3110298,9.0,9.0,0.0
2023,2,3110298,9.0,9.0,0.0
2023,3,3110298,9.0,9.0,0.0
2023,1,3110299,32.0,32.0,0.0
2023,2,3110299,32.0,32.0,0.0
2023,3,3110299,32.0,32.0,0.0
2023,1,3110300,34.0,34.0,0.0
2023,2,3110300,34.0,34.0,0.0
2023,3,3110300,34.0,34.0,0.0
2023,1,3110301,9.0,9.0,0.0
2023,2,3110301,9.0,9.0,0.0
2023,3,3110301,9.0,9.0,0.0
2023,1,3110302,21.0,21.0,0.0
2023,3,3110302,21.0,21.0,0.0
2023,1,3110303,8.0,8.0,0.0
2023,2,3110303,8.0,8.0,0.0
2023,3,3110303,8.0,8.0,0.0
2023,1,3110304,22.0,22.0,0.0
2023,2,3110304,22.0,22.0,0.0
2023,3,3110304,22.0,22.0,0.0
2023,1,3110305,24.0,24.0,0.0
2023,2,3110305,24.0,24.0,0.0
2023,3,3110305,24.0,24.0,0.0
2023,1,3110306,7.0,7.0,0.0
2023,2,3110306,7.0,7.0,0.0
2023,3,3110306,7.0,7.0,0.0
2023,1,3110307,29.0,29.0,0.0
2023,2,3110307,29.0,29.0,0.0
2023,3,3110307,29.0,29.0,0.0
2023,1,3110308,27.0,27.0,0.0
2023,2,3110308,27.0,27.0,0.0
2023,3,3110308,27.0,27.0,0.0
2023,1,3110309,5.0,5.0,0.0
2023,2,3110309,5.0,5.0,0.0
2023,3,3110309,5.0,5.0,0.0
2023,1,3110291,30.0,30.0,0.0
2023,2,3110291,30.0,30.0,0.0
2023,3,3110291,30.0,30.0,0.0
2023,1,3110292,12.0,12.0,0.0
2023,2,3110292,12.0,12.0,0.0
2023,3,3110292,12.0,12.0,0.0
2023,1,3110293,10.0,10.0,0.0
2023,2,3110293,10.0,10.0,0.0
2023,3,3110293,10.0,10.0,0.0
2023,1,3110294,35.0,35.0,0.0
2023,2,3110294,35.0,35.0,0.0
2023,3,3110294,35.0,35.0,0.0
2023,1,3110295,26.0,26.0,0.0
2023,2,3110295,26.0,26.0,0.0
2023,3,3110295,26.0,26.0,0.0
2023,1,3110296,18.0,18.0,0.0
2023,2,3110296,18.0,18.0,0.0
2023,3,3110296,18.0,18.0,0.0
2023,1,3110297,25.0,25.0,0.0
2023,2,3110297,25.0,25.0,0.0
2023,3,3110297,25.0,25.0,0.0
2023,1,3110310,11.0,11.0,0.0
2023,2,3110310,11.0,11.0,0.0
2023,3,3110310,11.0,11.0,0.0
2023,1,3110312,10.0,10.0,0.0
2023,2,3110312,10.0,10.0,0.0
2023,3,3110312,10.0,10.0,0.0
2023,1,3110313,27.0,27.0,0.0
2023,2,3110313,27.0,27.0,0.0
2023,3,3110313,27.0,27.0,0.0
2023,1,3110314,42.0,42.0,0.0
2023,2,3110314,42.0,42.0,0.0
2023,3,3110314,42.0,42.0,0.0
2023,1,3110315,39.0,39.0,0.0
2023,2,3110315,39.0,39.0,0.0
2023,3,3110315,39.0,39.0,0.0
2023,1,3110316,42.0,42.0,0.0
2023,2,3110316,42.0,42.0,0.0
2023,3,3110316,42.0,42.0,0.0
2023,1,3110317,13.0,13.0,0.0
2023,2,3110317,13.0,13.0,0.0
2023,3,3110317,13.0,13.0,0.0
2023,1,3110318,6.0,6.0,0.0
2023,2,3110318,6.0,6.0,0.0
2023,3,3110318,6.0,6.0,0.0
2023,1,3110319,31.0,31.0,0.0
2023,2,3110319,31.0,31.0,0.0
2023,3,3110319,31.0,31.0,0.0
2023,1,3110353,16.0,16.0,0.0
2023,2,3110353,16.0,16.0,0.0
2023,3,3110353,16.0,16.0,0.0
2023,1,3110354,17.0,17.0,0.0
2023,2,3110354,17.0,17.0,0.0
2023,3,3110354,17.0,17.0,0.0
2023,1,3110348,14.0,14.0,0.0
2023,2,3110348,14.0,14.0,0.0
2023,3,3110348,14.0,14.0,0.0
2023,1,3110349,11.0,11.0,0.0
2023,2,3110349,11.0,11.0,0.0
2023,3,3110349,11.0,11.0,0.0
2023,1,3110325,12.0,12.0,0.0
2023,2,3110325,12.0,12.0,0.0
2023,3,3110325,12.0,12.0,0.0
2023,1,3110326,18.0,18.0,0.0
2023,2,3110326,18.0,18.0,0.0
2023,3,3110326,18.0,18.0,0.0
2023,1,3110327,15.0,15.0,0.0
2023,2,3110327,15.0,15.0,0.0
2023,3,3110327,15.0,15.0,0.0
2023,1,3110328,5.0,5.0,0.0
2023,2,3110328,5.0,5.0,0.0
2023,3,3110328,5.0,5.0,0.0
2023,1,3110329,12.0,12.0,0.0
2023,2,3110329,12.0,12.0,0.0
2023,3,3110329,12.0,12.0,0.0
2023,1,3110330,5.0,5.0,0.0
2023,2,3110330,5.0,5.0,0.0
2023,3,3110330,5.0,5.0,0.0
2023,1,3110331,25.0,25.0,0.0
2023,2,3110331,25.0,25.0,0.0
2023,3,3110331,25.0,25.0,0.0
2023,1,3110332,4.0,4.0,0.0
2023,3,3110008,13.0,13.0,0.0
2023,2,3110332,4.0,4.0,0.0
2023,3,3110332,4.0,4.0,0.0
2023,1,3110333,21.0,21.0,0.0
2023,2,3110333,21.0,21.0,0.0
2023,3,3110333,21.0,21.0,0.0
2023,1,3110334,16.0,16.0,0.0
2023,2,3110334,16.0,16.0,0.0
2023,3,3110334,16.0,16.0,0.0
2023,1,3110335,45.0,45.0,0.0
2023,2,3110335,45.0,45.0,0.0
2023,3,3110335,45.0,45.0,0.0
2023,1,3110336,11.0,11.0,0.0
2023,2,3110336,11.0,11.0,0.0
2023,3,3110336,11.0,11.0,0.0
2023,1,3110337,27.0,27.0,0.0
2023,2,3110337,27.0,27.0,0.0
2023,3,3110337,27.0,27.0,0.0
2023,1,3110340,8.0,8.0,0.0
2023,2,3110340,8.0,8.0,0.0
2023,3,3110340,8.0,8.0,0.0
2023,1,3110341,25.0,25.0,0.0
2023,2,3110341,25.0,25.0,0.0
2023,3,3110341,25.0,25.0,0.0
2023,1,3110342,15.0,15.0,0.0
2023,2,3110342,15.0,15.0,0.0
2023,3,3110342,15.0,15.0,0.0
2023,1,3110343,19.0,19.0,0.0
2023,2,3110343,19.0,19.0,0.0
2023,3,3110343,19.0,19.0,0.0
2023,1,3110344,7.0,7.0,0.0
2023,2,3110344,7.0,7.0,0.0
2023,3,3110344,7.0,7.0,0.0
2023,1,3110366,10.0,10.0,0.0
2023,2,3110366,10.0,10.0,0.0
2023,3,3110366,10.0,10.0,0.0
2023,1,3110345,25.0,25.0,0.0
2023,2,3110345,25.0,25.0,0.0
2023,3,3110345,25.0,25.0,0.0
2023,1,3110346,17.0,17.0,0.0
2023,2,3110346,17.0,17.0,0.0
2023,3,3110346,17.0,17.0,0.0
2023,1,3110350,12.0,12.0,0.0
2023,2,3110350,12.0,12.0,0.0
2023,3,3110350,12.0,12.0,0.0
2023,1,3110351,6.0,6.0,0.0
2023,2,3110351,6.0,6.0,0.0
2023,3,3110351,6.0,6.0,0.0
2023,1,3110352,44.0,44.0,0.0
2023,2,3110352,44.0,44.0,0.0
