기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권배후지_코드,상권배후지_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
20194,A,골목상권,3110250,화랑대역 7번,123,2381,1111,124,1,0,402,1006,1015,782,396,16,0,54,176634675
20224,A,골목상권,3110240,태릉시장 특화거리,117,1076,88,2,1,0,96,793,253,24,1,0,0,45,163520930
20223,A,골목상권,3110240,태릉시장 특화거리,121,1101,95,2,1,0,99,822,253,24,1,0,0,45,163627936
20222,A,골목상권,3110240,태릉시장 특화거리,121,1101,95,2,1,0,99,822,253,24,1,0,0,45,163627936
20221,A,골목상권,3110240,태릉시장 특화거리,121,1101,95,2,1,0,99,822,253,24,1,0,0,45,163627936
20214,A,골목상권,3110240,태릉시장 특화거리,121,1101,95,2,1,0,99,822,253,24,1,0,0,45,163627936
20213,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20212,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20211,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20204,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20203,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20202,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20201,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20194,A,골목상권,3110240,태릉시장 특화거리,107,1013,259,15,2,0,163,811,302,13,0,0,0,47,143277212
20224,A,골목상권,3110241,먹골역 5번,308,2389,464,16,1,0,249,2027,496,62,11,25,0,49,164921549
20223,A,골목상권,3110241,먹골역 5번,308,2394,468,16,1,0,253,2032,496,62,11,25,0,49,164756431
20222,A,골목상권,3110241,먹골역 5번,308,2394,468,16,1,0,253,2032,496,62,11,25,0,49,164756431
20221,A,골목상권,3110241,먹골역 5번,308,2394,468,16,1,0,253,2032,496,62,11,25,0,49,164756431
20214,A,골목상권,3110241,먹골역 5번,308,2394,468,16,1,0,253,2032,496,62,11,25,0,49,164756431
20213,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20212,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20211,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20204,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20203,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20202,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20201,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20194,A,골목상권,3110241,먹골역 5번,286,2600,584,45,2,1,424,2364,420,24,0,0,0,50,145607684
20224,A,골목상권,3110242,면목5동주민센터,150,1173,267,15,0,0,188,973,205,35,25,7,22,51,165401144
20223,A,골목상권,3110242,면목5동주민센터,151,1176,267,15,0,0,188,973,208,35,25,7,22,51,165699723
20222,A,골목상권,3110242,면목5동주민센터,151,1176,267,15,0,0,188,973,208,35,25,7,22,51,165699723
20221,A,골목상권,3110242,면목5동주민센터,151,1176,267,15,0,0,188,973,208,35,25,7,22,51,165699723
20214,A,골목상권,3110242,면목5동주민센터,151,1176,267,15,0,0,188,973,208,35,25,7,22,51,165699723
20213,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20212,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20211,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20204,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20203,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20202,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20201,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20194,A,골목상권,3110242,면목5동주민센터,146,1653,489,34,1,0,260,1471,374,72,0,0,0,51,141057544
20224,A,골목상권,3110251,장안중학교,252,2204,493,18,0,0,214,1583,706,121,91,0,0,52,180838423
20223,A,골목상권,3110251,장안중학교,257,2233,500,18,0,0,219,1614,706,121,91,0,0,52,180335712
20222,A,골목상권,3110251,장안중학교,257,2233,500,18,0,0,219,1614,706,121,91,0,0,52,180335712
20221,A,골목상권,3110251,장안중학교,257,2233,500,18,0,0,219,1614,706,121,91,0,0,52,180335712
20214,A,골목상권,3110251,장안중학교,257,2233,500,18,0,0,219,1614,706,121,91,0,0,52,180335712
20213,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20212,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20211,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20204,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20203,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20202,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20201,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20194,A,골목상권,3110251,장안중학교,244,3006,1192,32,1,0,379,1886,1404,562,0,0,0,52,153204827
20224,A,골목상권,3110252,장안제일시장,221,1803,330,17,0,0,198,1467,330,20,79,34,22,50,176102995
20223,A,골목상권,3110252,장안제일시장,222,1799,339,20,0,0,198,1484,321,20,79,34,22,50,175774157
20222,A,골목상권,3110252,장안제일시장,222,1799,339,20,0,0,198,1484,321,20,79,34,22,50,175774157
20221,A,골목상권,3110252,장안제일시장,222,1799,339,20,0,0,198,1484,321,20,79,34,22,50,175774157
20214,A,골목상권,3110252,장안제일시장,222,1799,339,20,0,0,198,1484,321,20,79,34,22,50,175774157
20213,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20212,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20211,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20204,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20203,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20202,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20201,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20194,A,골목상권,3110252,장안제일시장,216,1907,687,28,1,0,313,1750,164,396,0,0,0,50,149847718
20232,A,골목상권,3110252,장안제일시장,221,1803,330,17,0,0,198,1467,330,20,79,34,22,50,176102995
20224,A,골목상권,3110253,중곡초등학교,151,1076,247,25,0,0,78,798,278,88,87,19,0,51,194872424
20223,A,골목상권,3110253,중곡초등학교,154,1080,251,26,1,1,80,804,279,89,88,19,0,52,195334786
20222,A,골목상권,3110253,중곡초등학교,154,1080,251,26,1,1,80,804,279,89,88,19,0,52,195334786
20221,A,골목상권,3110253,중곡초등학교,154,1080,251,26,1,1,80,804,279,89,88,19,0,52,195334786
20214,A,골목상권,3110253,중곡초등학교,154,1080,251,26,1,1,80,804,279,89,88,19,0,52,195334786
20213,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20212,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20211,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20204,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20203,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20202,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20201,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20194,A,골목상권,3110253,중곡초등학교,145,1467,817,138,2,1,121,915,791,597,1,0,0,54,171170426
20224,A,골목상권,3110277,러스크서울병원,146,925,373,40,0,0,282,672,265,59,46,14,0,56,161490548
20223,A,골목상권,3110277,러스크서울병원,147,931,373,40,0,0,288,672,265,59,46,14,0,56,160844338
20222,A,골목상권,3110277,러스크서울병원,147,931,373,40,0,0,288,672,265,59,46,14,0,56,160844338
20221,A,골목상권,3110277,러스크서울병원,147,931,373,40,0,0,288,672,265,59,46,14,0,56,160844338
20214,A,골목상권,3110277,러스크서울병원,147,931,373,40,0,0,288,672,265,59,46,14,0,56,160844338
20213,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20212,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20211,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20204,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20203,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20202,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20201,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20194,A,골목상권,3110277,러스크서울병원,142,1269,752,122,0,0,469,959,483,157,75,0,0,56,140914452
20224,A,골목상권,3110278,망우본동주민센터,140,872,487,76,6,0,167,473,385,173,209,34,0,61,226380725
20223,A,골목상권,3110278,망우본동주민센터,139,878,487,76,6,0,173,473,385,173,209,34,0,61,225240067
20222,A,골목상권,3110278,망우본동주민센터,139,878,487,76,6,0,173,473,385,173,209,34,0,61,225240067
20221,A,골목상권,3110278,망우본동주민센터,139,878,487,76,6,0,173,473,385,173,209,34,0,61,225240067
20214,A,골목상권,3110278,망우본동주민센터,139,878,487,76,6,0,173,473,385,173,209,34,0,61,225240067
20213,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20212,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20211,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20204,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20203,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20202,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20201,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20194,A,골목상권,3110278,망우본동주민센터,133,2098,1683,287,48,1,338,1338,1746,620,75,0,0,62,180116138
20224,A,골목상권,3110272,신내1동주민센터,114,805,483,96,18,0,105,482,222,268,307,18,0,66,256445825
20223,A,골목상권,3110272,신내1동주민센터,110,837,511,108,18,0,105,482,236,298,335,18,0,67,261705427
20222,A,골목상권,3110272,신내1동주민센터,110,837,511,108,18,0,105,482,236,298,335,18,0,67,261705427
20221,A,골목상권,3110272,신내1동주민센터,110,837,511,108,18,0,105,482,236,298,335,18,0,67,261705427
20214,A,골목상권,3110272,신내1동주민센터,110,837,511,108,18,0,105,482,236,298,335,18,0,67,261705427
20213,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20212,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20211,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20204,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20203,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20202,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20201,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20194,A,골목상권,3110272,신내1동주민센터,113,3200,3719,637,132,1,234,1622,4450,1273,110,0,0,66,198058476
20224,A,골목상권,3110273,장스여성병원,81,557,248,5,6,0,142,344,170,83,77,0,0,55,192958405
20223,A,골목상권,3110273,장스여성병원,79,557,248,5,6,0,142,344,170,83,77,0,0,55,192958405
20222,A,골목상권,3110273,장스여성병원,79,557,248,5,6,0,142,344,170,83,77,0,0,55,192958405
20221,A,골목상권,3110273,장스여성병원,79,557,248,5,6,0,142,344,170,83,77,0,0,55,192958405
20214,A,골목상권,3110273,장스여성병원,79,557,248,5,6,0,142,344,170,83,77,0,0,55,192958405
20213,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20212,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20211,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20204,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20203,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20202,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20201,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20194,A,골목상권,3110273,장스여성병원,72,1241,1359,18,48,0,196,692,1513,265,0,0,0,56,157710996
20224,A,골목상권,3110256,면목2동체육관,370,2947,618,16,1,0,481,2281,702,36,63,19,0,49,161084529
20223,A,골목상권,3110256,면목2동체육관,370,2943,618,16,1,0,481,2286,693,36,63,19,0,49,160914391
20222,A,골목상권,3110256,면목2동체육관,370,2943,618,16,1,0,481,2286,693,36,63,19,0,49,160914391
20221,A,골목상권,3110256,면목2동체육관,370,2943,618,16,1,0,481,2286,693,36,63,19,0,49,160914391
20214,A,골목상권,3110256,면목2동체육관,370,2943,618,16,1,0,481,2286,693,36,63,19,0,49,160914391
20213,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20212,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20211,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20204,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20203,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20202,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20201,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20194,A,골목상권,3110256,면목2동체육관,354,3221,940,32,5,0,765,2605,574,254,0,0,0,50,142218354
20224,A,골목상권,3110257,상봉역 7번,270,2390,414,25,1,0,307,1516,865,66,34,30,12,49,179751286
20223,A,골목상권,3110257,상봉역 7번,271,2400,414,25,1,0,307,1516,875,66,34,30,12,49,179941186
20222,A,골목상권,3110257,상봉역 7번,271,2400,414,25,1,0,307,1516,875,66,34,30,12,49,179941186
20221,A,골목상권,3110257,상봉역 7번,271,2400,414,25,1,0,307,1516,875,66,34,30,12,49,179941186
20214,A,골목상권,3110257,상봉역 7번,271,2400,414,25,1,0,307,1516,875,66,34,30,12,49,179941186
20213,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20212,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20211,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20204,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20203,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20202,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20201,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20194,A,골목상권,3110257,상봉역 7번,244,3216,900,221,1,3,676,1764,1259,425,105,109,3,50,153041448
20224,A,골목상권,3110258,면동초등학교,257,2190,296,11,1,0,207,1731,442,15,76,27,0,48,173136686
20223,A,골목상권,3110258,면동초등학교,257,2183,305,14,1,0,207,1748,430,15,76,27,0,48,172709109
20222,A,골목상권,3110258,면동초등학교,257,2183,305,14,1,0,207,1748,430,15,76,27,0,48,172709109
20221,A,골목상권,3110258,면동초등학교,257,2183,305,14,1,0,207,1748,430,15,76,27,0,48,172709109
20214,A,골목상권,3110258,면동초등학교,257,2183,305,14,1,0,207,1748,430,15,76,27,0,48,172709109
20213,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20212,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20211,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20204,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20203,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20202,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20201,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20194,A,골목상권,3110258,면동초등학교,247,2521,673,15,1,0,466,2037,311,396,0,0,0,49,153207169
20224,A,골목상권,3110259,사가정역 1번,135,1044,237,12,12,0,111,881,206,16,71,20,0,49,181813067
20223,A,골목상권,3110259,사가정역 1번,135,1044,237,12,12,0,111,881,206,16,71,20,0,49,181813067
20222,A,골목상권,3110259,사가정역 1번,135,1044,237,12,12,0,111,881,206,16,71,20,0,49,181813067
20221,A,골목상권,3110259,사가정역 1번,135,1044,237,12,12,0,111,881,206,16,71,20,0,49,181813067
20214,A,골목상권,3110259,사가정역 1번,135,1044,237,12,12,0,111,881,206,16,71,20,0,49,181813067
20213,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20212,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20211,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20204,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20203,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20202,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20201,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20194,A,골목상권,3110259,사가정역 1번,121,1094,603,13,96,0,142,977,279,354,54,0,0,51,159478574
20224,A,골목상권,3110260,면목역 3번,224,1809,382,8,0,0,271,1431,389,26,63,19,0,49,167515144
20223,A,골목상권,3110260,면목역 3번,223,1802,382,8,0,0,271,1436,377,26,63,19,0,49,167043365
20222,A,골목상권,3110260,면목역 3번,223,1802,382,8,0,0,271,1436,377,26,63,19,0,49,167043365
